
1746885371, 47.4050807, 8.6296151

1746885375, 47.4053615, 8.6301207

1746885379, 47.4056122, 8.6305898

1746885383, 47.4058753, 8.6310635

1746885387, 47.4061252, 8.6315844

1746885391, 47.4063827, 8.6321503

1746885395, 47.4066429, 8.6327772

1746885399, 47.4068982, 8.6334299

1746885403, 47.4072006, 8.6340046

1746885407, 47.407696, 8.6340179

1746885411, 47.4082181, 8.6337488

1746885415, 47.4087715, 8.6335077

1746885419, 47.4093397, 8.6332659

1746885423, 47.4098671, 8.6331172

1746885427, 47.4102724, 8.6334525

1746885431, 47.4105325, 8.6339617

1746885435, 47.4106527, 8.6342458

1746885439, 47.4106538, 8.6342623

1746885443, 47.4106513, 8.6342578

1746885447, 47.4106512, 8.6342575

1746885448, 47.4106512, 8.6342575

1746885454, 47.4108513, 8.6348165

1746885458, 47.4110947, 8.6352986

1746885462, 47.4113197, 8.6357973

1746885466, 47.4114771, 8.6361973

1746885470, 47.411501, 8.6362512

1746885474, 47.4115223, 8.6362777

1746885478, 47.4116478, 8.6365744

1746885482, 47.4118887, 8.6370997

1746885486, 47.4121435, 8.6376609

1746885490, 47.4124067, 8.638195

1746885494, 47.4126496, 8.6386198

1746885498, 47.4127482, 8.6388226

1746885502, 47.4127624, 8.6390758

1746885506, 47.4125701, 8.6395488

1746885510, 47.4122976, 8.640182

1746885514, 47.4119386, 8.6408056

1746885518, 47.411568, 8.6413249

1746885522, 47.4111948, 8.6417728

1746885526, 47.4108022, 8.6421975

1746885530, 47.4104325, 8.6425935

1746885534, 47.4101209, 8.6429278

1746885538, 47.409909, 8.6431215

1746885542, 47.4097439, 8.6433682

1746885546, 47.4094877, 8.6436738

1746885550, 47.4091772, 8.6440054

1746885554, 47.4088679, 8.6443685

1746885557, 47.408718, 8.6447974

1746885562, 47.4086756, 8.6452866

1746885566, 47.408424, 8.6455609

1746885570, 47.4080934, 8.6457856

1746885574, 47.4077481, 8.6460646

1746885578, 47.4074089, 8.6462936

1746885582, 47.4070853, 8.6465406

1746885586, 47.4069438, 8.6468482

1746885590, 47.4069599, 8.6470947

1746885594, 47.4068916, 8.6472891

1746885598, 47.4065983, 8.6475333

1746885602, 47.4062516, 8.6477206

1746885606, 47.4059158, 8.6479272

1746885610, 47.405604, 8.6482642

1746885614, 47.4052877, 8.6486509

1746885618, 47.4049715, 8.6490139

1746885621, 47.4046983, 8.6494128

1746885626, 47.4044276, 8.6497929

1746885630, 47.4041443, 8.6501948

1746885634, 47.4038632, 8.6506881

1746885638, 47.403613, 8.6511714

1746885642, 47.4033274, 8.6518059

1746885646, 47.4029576, 8.6524866

1746885650, 47.4025824, 8.6531134

1746885654, 47.4022641, 8.6536818

1746885658, 47.4018922, 8.6541717

1746885662, 47.4014637, 8.6545524

1746885666, 47.4010399, 8.6549294

1746885670, 47.4005988, 8.6553233

1746885674, 47.4001305, 8.6556143

1746885678, 47.3996282, 8.6557778

1746885682, 47.3991584, 8.6560088

1746885686, 47.3987621, 8.656523

1746885690, 47.3984773, 8.6572878

1746885694, 47.3982657, 8.658101

1746885698, 47.398061, 8.6588841

1746885702, 47.3978551, 8.6597474

1746885706, 47.3976393, 8.660748

1746885710, 47.3974537, 8.6617364

1746885714, 47.3972781, 8.662715

1746885718, 47.3971217, 8.66372

1746885722, 47.397004, 8.6646873

1746885726, 47.396916, 8.6656308

1746885730, 47.3968613, 8.6665794

1746885734, 47.3968353, 8.6675448

1746885738, 47.3968301, 8.6684912

1746885742, 47.3968155, 8.6694403

1746885746, 47.3967041, 8.6703345

1746885750, 47.3964811, 8.6711381

1746885754, 47.3961823, 8.6718166

1746885758, 47.3957998, 8.672424

1746885762, 47.3953392, 8.6729473

1746885766, 47.3948065, 8.6733315

